pathway	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
PWY-5497	1274.2639728743184	1583.9137589650722	1854.1112708979535	1444.7105375244532	1136.3444665315433	1463.4194626877377	1290.5157889277914	1128.874855959903	198.57034827647934	354.3949299144969	104.5578381145688	385.99767173125827	521.5604271518531	96.10172750486663	80.63421881472237	653.7173127720353	153.05243625298678	31.60287695702401	54.59305144102618	30.655314152234283	50.83139199567265	255.0668893361298	515.6023831431518	1355.444948803944	1079.5125740712542	306.38635964551065	80.80065433401967	136.48975985682432	155.50257465804654	124.73153935505167	109.65410006685619	478.02068870523584	428.0436684917506	428.5450632661928
PWY-5505	4591.8317172996685	3326.91166896916	4912.923596886371	3955.3708802864035	4659.14715149231	5203.75935135326	4044.2416984258507	1879.0118286395038	730.6575986933595	759.2094186240016	1213.5585653675987	1089.3317725711265	390.4791296388344	447.1477016673175	554.2042927838067	747.9721020768944	237.96633161422142	291.0832532783237	215.41508638601863	232.30667676282317	343.4981253403601	631.4443827125735	2025.6684102387992	3596.8994042269346	3450.2701265740393	229.7143875276691	80.03918517581157	192.92479992581735	139.99693782477615	143.58444898859747	67.38749957472227	315.155647529866	231.99616355148342	566.2820441162233
PWY-5517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.55643576111764	0.0	108.76702812904436	107.59613776205371	0.0	22.373254213196212	71.18927587034061	0.0	0.0	26.909292167773586	0.0	18.926863962904125	80.42762632951941	0.0	175.3890839487696	173.438266715386	320.4863013307496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.831522211596974	0.0	0.0	0.0	3.8921773572450213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5938849711904286	0.0	2.3940801509583274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.4123963493762	0.0	136.90151772290253	319.5053798399788	16.523346727687674	62.343855546419405	127.29460567483879	0.0	0.0	55.53419272122222	0.0	50.56706705700615	126.29709894308469	0.0	464.7254672612216	675.752321300004	593.3025368825861	328.8675681692705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	953.6855004934412	468.93573508779394	416.06295337896006	575.4090458227535	0.0	192.25051466565432	283.5129641164463	363.99042781134546	0.0	276.9281357052827	136.44940114289906	61.18088808085964	246.6197830469238	0.0	1168.4354257813877	1898.7752660153785	1865.423778112274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.603743387091438	13.307086984097156	109.29073609235206	105.7580237040373	0.0	13.793724691536406	18.01919091640615	4.820623001370489	0.0	13.796548080422841	0.0	12.26295488437464	48.97034441493755	0.0	57.07692961445517	0.0	209.02829826080148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.516366472180628	14.432043911187325	115.13525672402622	229.80364849040345	0.0	15.239711122149107	16.428311214879944	0.0	0.0	0.0	0.0	9.895906590654766	70.64385995784177	0.0	73.54096686986105	0.0	229.11950856571104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.984007138444643	8.779616886739818	0.0	70.95612379083805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.87359074712308	24.322849124165295	0.0	27.398992832645558	0.0	85.0704025852523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.607182468123137	17.78204675471432	146.23719124330367	97.14904343832603	27.75402231433121	33.09051839219248	31.578034443925613	9.90400537716538	0.0	22.868970248930744	0.0	33.18249538555064	50.23188270886665	0.0	63.89667331997412	45.24049524583074	297.82266982802275	0.0	0.0	0.0	0.0	6.153846153846153	0.0	0.0	0.0	0.0
PWY-5655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.872028008342891	15.678622978154158	0.0	127.43322313993126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.41015141217591	47.458437292198504	0.0	60.39137718143655	0.0	182.65415327862752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.013553161681317	0.0	14.362952657200815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	5286.257734274606	4317.9843116795755	5689.726805232348	4319.82501039664	4353.1973611315125	5148.773748645166	4092.115434446205	3037.2575937461093	2422.5378486127233	2779.530767606214	4553.406097386328	2339.991754324958	2541.4058958018563	1009.4651125117606	1798.7378747195626	2407.5260925851267	401.93596563203835	746.3168685753019	633.6167044568202	1156.2973282571068	901.2692406174473	754.7610507729574	5833.49926880049	6549.525901150648	7251.584863347779	1886.6261413215354	912.4717031704446	769.2425173586083	958.7681543987557	966.5913704914708	968.0465812102556	2456.006970697934	2743.0008402268786	3162.6999523628974
PWY-5667	5902.528517077699	4354.624472951528	6109.163219111212	4967.0621049976435	5470.273478133529	6573.854457010092	5031.290805696132	3173.8067878780707	3129.339395694855	3828.9124508357772	5214.006997887537	3011.9432020710524	4624.813950268352	1335.3489992456987	2583.931735789197	3403.4054057668727	400.3903626779142	892.2767758015331	904.7072396916365	1371.4713027774446	1074.95225184326	813.6817234412232	8304.28980282605	9390.107534180102	9032.83465940689	2799.1004068667053	1779.7404597066823	1275.6712096877618	1942.3082778833734	1779.8310070201464	1756.9667476881411	5422.053015896652	5198.267907165506	4661.426052212309
PWY-5677	52.6948503902389	33.67091530091776	42.84219124436749	63.21380500325739	42.90328877537031	103.85725485506947	3.2951893445143403	0.0	40.7043484293351	19.039110471534418	37.17373530967278	120.41338108878072	0.0	7.279263462487746	0.0	142.42718666522578	0.0	19.11296333198101	4.973061796239427	0.0	45.920550732401075	0.0	47.773981357815735	219.9232213642104	172.01801195376268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	6946.648565661628	5164.97545400698	7074.111276448871	5541.5919823948225	6045.239038630297	7305.01990327707	5670.602510649733	3581.8030279290233	2789.3453991111173	3410.7696801685506	3216.076485143806	2463.349262204542	2585.8462155749316	1097.3114048020857	1884.01739000526	2916.486163009113	436.3741176446533	860.3589768588014	815.5683664309134	864.1371461464313	805.5686263491261	956.1243809552944	6426.475018043564	7856.2241296583215	7247.205263859146	1570.0042862199134	980.41111237889	914.2323885195703	1219.7049724528574	1105.5521946156937	860.6781661431762	2884.391026847149	2830.7345322995143	3675.6690491974705
PWY-5692	8.536094755505578	112.94923879181347	30.623598138739382	32.92535521312788	21.78924062787646	9.713796058269066	50.61990784674198	76.13829179842057	107.85931732148792	93.7229482654176	59.14524776459273	202.4651923991708	0.0	38.1835081029552	0.0	26.62847222417116	10.752360201324676	35.05112128842546	20.322392644966	34.01366446814688	92.43560171802434	13.227261750138638	117.99326770233628	62.79753669601178	482.0283074104379	0.0	0.0	4.295454545454546	2.0	0.0	0.0	1.5	2.5	0.0
PWY-5695	6141.106311498511	4907.731912041242	6362.220516722711	5103.486891121935	5228.952467689121	6149.433928717227	5069.012336193497	2967.3320074070266	2705.622768253732	3916.4930100876604	4165.417105719824	2880.285432799714	3589.5892838627396	1367.9535996616216	2331.0632861518293	3217.2240227246175	393.0721637892831	740.2171555978963	923.2620236341342	1162.1225672368448	1041.3513620129838	895.6808596141689	7883.630262124297	9155.232074951473	8325.914170974203	2210.8781302200446	1422.247269209258	1209.7477066318856	1569.291701165919	1497.5579771698779	1291.9642206085161	3132.8516985228166	3887.8098405264095	4290.041203974121
PWY-5705	12.805601198509917	112.94923879181347	30.623598138739382	32.92535521312788	21.78924062787646	9.713796058269066	50.61990784674198	111.5388386687202	259.9451245943554	191.593419452166	278.9954755749336	416.049505478912	12.928649977359468	104.9199436822632	143.33457814535154	66.25089049560744	32.73169027438659	123.78504194282577	34.96209032035997	73.38485343927253	242.4342187906913	13.227261750138638	521.8457673201668	235.41697763777458	924.3429958861442	66.34180138568131	0.0	4.295454545454546	2.0	0.0	0.0	1.5	2.5	0.0
PWY-5723	151.2926951665597	78.41093848323413	147.50691641449023	41.8056885232273	32.84906713952711	162.00918437821204	404.7965816116332	234.8651343707174	427.0179028591087	475.8909200390942	316.4234898499648	516.2944982402245	482.1924518272435	95.26165616333829	48.96899765476479	298.2091999047703	52.12357983195376	210.19175174331085	90.23595098604723	40.85918140799859	90.93527053375458	16.313871082913955	552.6684783504791	3463.768400664044	939.0043707832385	140.84558589644436	101.87851888319052	253.1443335234125	139.8452887700241	146.72099650264138	90.44799064751305	305.97756775502086	275.71974148767634	496.4679882950608
PWY-5733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	209.0	40.33	7.0	47.0	39.0	0.0	0.0	0.0	0.0	58.0	31.0	0.0	102.0	0.0	375.0	263.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
PWY-5741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.64088529833362	21.916345894454007	28.54049661602972	79.58292403898842	0.0	49.36262149810784	0.0	0.0	0.0	0.0	0.0	0.0	23.805497554311724	0.0	86.1580651916468	21.89194391899461	268.7809079223841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.03002928258907	65.48633770891972	1607.805188158769	117.9415361745531	0.0	35.89314053958738	320.58050845526753	0.0	0.0	0.0	0.0	354.13640524870306	115.35360972345056	0.0	852.026756539442	25.211769162773077	292.67229046721627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5747	7.482550426309384	13.29527127661438	1.4041170563418772	0.0	0.8873925572275032	0.0	33.39814184352656	51.62757600990044	504.48158855997207	323.670200138044	1715.3449778275128	742.5374142846742	333.1842508412675	99.18219736493921	390.040132245962	230.95392800037519	8.854906251207716	194.94028599210193	53.45060765274305	405.7711262045778	375.3714406230537	1.7562800462355865	1153.5874657420652	1992.961301577879	816.9237066023157	31.230520471580107	128.8878045819491	23.595597897503286	147.1543485266056	124.56555009269378	113.1229625043176	896.8310850982281	438.4315014163436	370.9294628284584
PWY-5749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.36784892322867	0.0	0.0	0.0	0.0	36.2776036496269	0.0	0.0	1368.835594139989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5837	223.89416859629648	41.259917832877065	42.3439831172207	86.76999015581444	2.479730772322984	148.34031974401654	161.23769292009112	566.2302302570841	318.566105060283	806.2498447632464	402.89499750662515	697.954509874093	1518.5108060179227	301.11906787387767	521.705517180125	795.9159671905959	50.81511028927567	130.09254629540058	194.91898975477838	220.81934069551298	208.71054946338347	2.977213190019826	1714.7717814672078	2472.797191034423	1653.9096260740307	802.7879041044615	562.9226442665924	492.75425551323616	503.2190651181136	551.5995466837651	668.1671268747831	1280.871238616696	1675.3781735452744	1514.5498440831227
PWY-5838	638.6576179051161	135.79469152742018	140.45038819637375	275.25271325201703	8.476401500213946	425.96480390171274	441.85816661441896	1016.3817620967764	709.044757471962	1300.114195992417	559.4683632992313	1028.9073191691805	1329.063716048105	418.5821836035052	684.2328085504495	1131.6517822671158	104.32212442571996	273.342357610515	298.0777096217016	266.09789843003915	284.31955752627846	10.035235021164612	2406.211774116869	3039.1050786823625	2672.493649770627	907.3569111292555	402.74511300580457	510.130737784567	471.4145439113365	526.5788744744126	479.62018878673666	1428.2846067658454	1408.976029180888	1935.4295227987989
PWY-5840	640.2468000645208	135.82098512971848	140.5311683990341	275.70986368057083	8.477355453101266	428.4615580068937	444.517858603484	1021.1228263981799	727.7302036958557	1378.9229139725696	538.5504775343421	998.0136788818762	1219.800893150107	442.0908809285126	698.8848055187476	1129.5979480878138	104.78938483573467	283.9507179253388	331.9210708072361	256.78796037363037	278.31469095992884	10.036546345189203	2469.732680996554	3032.6770068758847	2760.0373325772935	895.6415947326599	345.7328461341567	470.6195166805274	438.9063675688489	489.13456095177105	439.57205785362794	1316.1415053569842	1307.479729659647	1810.0142407336339
PWY-5845	471.0662764366263	73.44831299425067	95.54101536661132	66.41949808530934	5.661411273995495	108.44470762075059	237.7148055194617	883.0656589083852	554.1832766797731	1094.3348341367491	330.6780824828063	842.3514674332389	880.2875638230024	369.4991924286254	607.3637841035762	887.744892052583	86.22745338996144	208.30979188072422	236.2693750837906	225.31229504677083	225.06339525903604	6.757769151566418	2204.8967660910866	2672.897319633043	2449.2683008650883	628.6896802737213	243.85337411959037	466.9732867072822	312.9757313099108	448.67169771212536	317.67031957768495	987.760255375923	984.2329625510316	1810.0142407336339
PWY-5850	471.0662764366263	73.44831299425067	95.54101536661132	66.41949808530934	5.661411273995495	108.44470762075059	237.7148055194617	883.0656589083852	554.1832766797731	1094.3348341367491	330.6780824828063	842.3514674332389	880.2875638230024	376.9355688527413	607.3637841035762	887.744892052583	86.22745338996144	208.30979188072422	278.4867572720954	225.31229504677083	225.06339525903604	6.757769151566418	2204.8967660910866	2672.897319633043	2449.2683008650883	628.6896802737213	243.85337411959037	466.9732867072822	312.9757313099108	448.67169771212536	317.67031957768495	987.760255375923	984.2329625510316	1810.0142407336339
PWY-5855	15.974527744668519	115.05566405006002	190.40197242466192	268.8840155383988	115.28292816800682	0.0	48.87057232714103	79.8759044477127	765.2790302287693	695.9780993922736	2191.866866731641	1429.0178992745546	540.4931488076174	243.24544003877077	554.1360161219922	435.3797451297847	12.096597129671615	247.31810643551447	113.47624859511924	504.31945652957603	523.8880276983299	27.508780616682113	1759.5413360718485	2248.58832182322	2598.4945031628085	395.7200097483981	147.54116391138245	36.58336339273367	186.92127069899342	161.34124052590903	135.96599717854514	1033.1302313672606	524.6829152131054	473.7739033459254
PWY-5860	337.56570344907806	49.55695301434534	64.5027613701009	44.73408389592983	3.7785480181725646	73.88363247643153	167.868961771114	743.3211686184636	409.79419193683043	874.1989723226546	230.37492249139055	656.3309295654075	836.9399547696163	312.51896554234065	509.2285057182516	753.1706554157423	69.11917348235791	154.7925446582131	226.7194317562479	170.68769259468044	168.00759923018197	4.533763241531584	1879.466892809422	2325.9430454489543	1947.3818880709357	526.3664394210746	236.24973408749102	491.95473143689713	288.61497321585017	471.0304401735562	322.5012613128226	849.4250597671481	969.6434310482931	1719.321088132964
PWY-5861	470.190568356768	92.57231717281611	95.39184333494427	191.5662151172254	5.660520302561781	310.1466172935843	328.7635726696435	890.8614785769323	540.8077756170509	1078.8027730302526	402.2957779433526	832.813164161432	1652.602646283432	356.6497220680314	593.0136986736687	1037.8376776638515	87.33277151156456	210.6562809665991	246.50394535679257	206.68630125501778	219.15037923681842	6.753384309814664	2104.605911961642	2760.0619696955932	2162.836911883241	856.8571963671152	591.1469008278173	567.873723056781	542.4119935466539	617.6189519235272	706.499576589354	1410.6548430293499	1799.377846780959	1894.2123090117373
PWY-5862	337.56570344907806	49.55695301434534	64.5027613701009	44.73408389592983	3.7785480181725646	73.88363247643153	167.868961771114	743.3211686184636	409.79419193683043	874.1989723226546	230.37492249139055	656.3309295654075	836.9399547696163	304.8878418289084	509.2285057182516	753.1706554157423	69.11917348235791	154.7925446582131	186.10983732294923	170.68769259468044	168.00759923018197	4.533763241531584	1879.466892809422	2325.9430454489543	1947.3818880709357	526.3664394210746	236.24973408749102	491.95473143689713	288.61497321585017	471.0304401735562	322.5012613128226	849.4250597671481	969.6434310482931	1719.321088132964
PWY-5896	471.0662764366263	73.44831299425067	95.54101536661132	66.41949808530934	5.661411273995495	108.44470762075059	237.7148055194617	883.0656589083852	554.1832766797731	1094.3348341367491	330.6780824828063	842.3514674332389	880.2875638230024	369.4991924286254	607.3637841035762	887.744892052583	86.22745338996144	208.30979188072422	236.2693750837906	225.31229504677083	225.06339525903604	6.757769151566418	2204.8967660910866	2672.897319633043	2449.2683008650883	628.6896802737213	243.85337411959037	466.9732867072822	312.9757313099108	448.67169771212536	317.67031957768495	987.760255375923	984.2329625510316	1810.0142407336339
PWY-5897	576.8092821190304	119.71578999394151	123.64322770940403	244.29174934986932	7.421048047764443	383.95711198570524	401.02983290703844	972.8175001142466	675.369817669321	1321.0696789547248	534.3968167257646	996.1644759483307	1317.8047147549933	426.4302910109953	680.639260244428	1107.7235047131464	98.34200547106774	264.9447296099226	316.8720126047551	258.73001129880754	275.6253154760162	8.808756125366996	2394.7938366830267	3044.0376858239197	2636.5889665217687	909.0296278023521	399.039386811311	505.8244037049207	467.20309288168175	521.0649516973564	476.2864207007964	1400.8211287468232	1396.8562292684462	1891.2331343573396
PWY-5898	576.8092821190304	119.71578999394151	123.64322770940403	244.29174934986932	7.421048047764443	383.95711198570524	401.02983290703844	972.8175001142466	675.369817669321	1321.0696789547248	534.3968167257646	996.1644759483307	1317.8047147549933	426.4302910109953	680.639260244428	1107.7235047131464	98.34200547106774	264.9447296099226	316.8720126047551	258.73001129880754	275.6253154760162	8.808756125366996	2394.7938366830267	3044.0376858239197	2636.5889665217687	909.0296278023521	399.039386811311	505.8244037049207	467.20309288168175	521.0649516973564	476.2864207007964	1400.8211287468232	1396.8562292684462	1891.2331343573396
PWY-5899	576.8092821190304	119.71578999394151	123.64322770940403	244.29174934986932	7.421048047764443	383.95711198570524	401.02983290703844	972.8175001142466	675.369817669321	1321.0696789547248	534.3968167257646	996.1644759483307	1317.8047147549933	426.4302910109953	680.639260244428	1107.7235047131464	98.34200547106774	264.9447296099226	316.8720126047551	258.73001129880754	275.6253154760162	8.808756125366996	2394.7938366830267	3044.0376858239197	2636.5889665217687	909.0296278023521	399.039386811311	505.8244037049207	467.20309288168175	521.0649516973564	476.2864207007964	1400.8211287468232	1396.8562292684462	1891.2331343573396
PWY-5910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.13253690606764	404.28841220122416	268.6696596367617	198.1281139059926	248.1991635299563	46.8735352565953	83.67578381269225	43.34796364844262	271.69230274853703	0.0	37.535101363264836	23.85551068786089	37.946797813981156	90.85807646333788	0.0	173.28245439282367	2373.71979210448	1442.428378157463	9.88789822430248	6.190459547024923	9.777549566245048	19.50035291626411	28.511028025788708	8.554055437385163	51.00833173423039	83.22520194627644	88.28313895683887
